"","log2FoldChange","logCPM","LR","pvalue","padj","identifier","gene","tax_id","GeneID","LocusTag","chromosome","map_location","description","type","Symbol_autho","name","status","other"
"6459",0.563497060596231,8.58093478658734,43.3535776670711,4.56900088369942e-11,3.9476167635163e-07,"ENSG00000115020","PIKFYVE",9606,200576,"NULL","2","2q34","phosphoinositide kinase, FYVE finger containing","protein-coding","PIKFYVE","phosphoinositide kinase, FYVE finger containing","O","1-phosphatidylinositol 3-phosphate 5-kin"
"6460",0,-1.97480200150664,0,1,1,"ENSG00000276699","TRAJ36",9606,28719,"NULL","14","14q11","T cell receptor alpha joining 36","other","TRAJ36","T cell receptor alpha joining 36","O","NULL"
"6461",0,-1.97480200150664,0,1,1,"ENSG00000240156","COX6CP6",9606,100289131,"NULL","3","3p13","cytochrome c oxidase subunit VIc pseudogene 6","pseudo","COX6CP6","cytochrome c oxidase subunit VIc pseudogene 6","O","NULL"
"6462",-0.596601505027111,-1.73190224657258,2.25231772876876,0.133414445483948,1,"ENSG00000228704","RP11-138M12.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6463",0.355924063647114,8.30138321051559,28.5080185246364,9.33112438924468e-08,0.000756287631748281,"ENSG00000138629","UBL7",9606,84993,"SB132","15","15q24.1","ubiquitin-like 7 (bone marrow stromal cell-derived)","protein-coding","UBL7","ubiquitin-like 7 (bone marrow stromal cell-derived)","O","bone marrow stromal cell ubiquitin-like "
"6464",0,-1.97480200150664,0,1,1,"ENSG00000267035","RP11-1094M14.10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6465",0.0706089710000186,-1.97159490444306,0.323626684345943,0.569436248749131,1,"ENSG00000231986","AP000474.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6466",-0.154994972505152,9.2464155000368,2.02116631919495,0.15511995557913,1,"ENSG00000213366","GSTM2",9606,2946,"NULL","1","1p13.3","glutathione S-transferase mu 2 (muscle)","protein-coding","GSTM2","glutathione S-transferase mu 2 (muscle)","O","GST class-mu 2|GST, muscle|S-(hydroxyalk"
"6467",0.068356479178899,-1.51874698359816,0.0279781163538644,0.867160281140451,1,"ENSG00000255063","RP11-718B12.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6468",-0.776338679555984,2.23249628329374,21.8163771507686,3.00028246842659e-06,0.0232851922374588,"ENSG00000176678","FOXL1",9606,2300,"NULL","16","16q24","forkhead box L1","protein-coding","FOXL1","forkhead box L1","O","forkhead box protein L1|forkhead-like 11"
"6469",0,-1.97480200150664,0,1,1,"ENSG00000223282","RN7SKP165",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6470",-0.298639101607903,-1.96509139035337,1.34549463399545,0.246067297903353,1,"ENSG00000249688","RP11-5N11.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6471",0,-1.97480200150664,0,1,1,"ENSG00000232286","RP11-80K6.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6472",-1.68721369018809,-0.57814411910972,37.2345349388308,1.04742342205015e-09,8.84863306947968e-06,"ENSG00000257829","RP11-845M18.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6473",0.240328043224319,7.4364630520374,6.52469550941385,0.0106386760501736,1,"ENSG00000040199","PHLPP2",9606,23035,"NULL","16","16q22.2","PH domain and leucine rich repeat protein phosphatase 2","protein-coding","PHLPP2","PH domain and leucine rich repeat protein phosphatase 2","O","PH domain leucine-rich repeat-containing"
"6474",0,-1.97480200150664,0,1,1,"ENSG00000211590","MIR802",9606,768219,"NULL","21","21q22.12","microRNA 802","miscRNA","MIR802","microRNA 802","O","NULL"
"6475",0.614932929454105,7.32335274522384,71.9882276406306,2.1648503110029e-17,1.99231174121597e-13,"ENSG00000154114","TBCEL",9606,219899,"NULL","11","11q23.3","tubulin folding cofactor E-like","protein-coding","TBCEL","tubulin folding cofactor E-like","O","E-like|catastrophin|leucine rich repeat "
"6476",0,-1.97480200150664,0,1,1,"ENSG00000223815","DIAPH3-AS2",9606,100874196,"NULL","13","NULL","DIAPH3 antisense RNA 2","miscRNA","DIAPH3-AS2","DIAPH3 antisense RNA 2","O","NULL"
"6477",-0.564431183050501,3.48537079019541,9.74016765453035,0.00180284453416562,1,"ENSG00000279656","RP11-298I3.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6478",-0.294245700547854,9.81098018860587,9.46647687509125,0.00209260887880604,1,"ENSG00000150093","ITGB1",9606,3688,"RP11-479G22.2","10","10p11.2","integrin, beta 1 (fibronectin receptor, beta polypeptide, antigen CD29 includes MDF2, MSK12)","protein-coding","ITGB1","integrin, beta 1 (fibronectin receptor, beta polypeptide, antigen CD29 includes MDF2, MSK12)","O","integrin VLA-4 beta subunit|integrin bet"
"6479",-0.280291188106297,-1.94376945191192,0.537930745979835,0.463291559777903,1,"ENSG00000250417","CTD-2194D22.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6480",0.211732691437425,7.52997748568921,5.56329919100935,0.0183408188140184,1,"ENSG00000248487","ABHD14A",9606,25864,"UNQ1913/PRO4373","3","3p21.1","abhydrolase domain containing 14A","protein-coding","ABHD14A","abhydrolase domain containing 14A","O","abhydrolase domain-containing protein 14"
"6481",0.746673975717163,8.23715350334245,69.0124286194173,9.7844882172538e-17,8.96846189993484e-13,"ENSG00000198315","ZKSCAN8",9606,7745,"NULL","6","6p21.3","zinc finger with KRAB and SCAN domains 8","protein-coding","ZKSCAN8","zinc finger with KRAB and SCAN domains 8","O","zinc finger protein 192|zinc finger prot"
"6482",-0.661448087521753,-1.96445791029106,7.55536785488547,0.00598315836892253,1,"ENSG00000223603","CRPP1",9606,171422,"NULL","1","1q23.2","C-reactive protein pseudogene 1","pseudo","CRPP1","C-reactive protein pseudogene 1","O","NULL"
"6483",-1.67387225040218,6.67623517770314,85.7066845882123,2.0870619841944e-20,1.95328131100754e-16,"ENSG00000141934","PPAP2C",9606,8612,"NULL","19","19p13","phosphatidic acid phosphatase type 2C","protein-coding","PPAP2C","phosphatidic acid phosphatase type 2C","O","PAP2-gamma|PAP2c|lipid phosphate phospho"
"6484",-0.121581897557666,2.22075260934727,0.0769556645161344,0.781466194549697,1,"ENSG00000133124","IRS4",9606,8471,"NULL","X","Xq22.3","insulin receptor substrate 4","protein-coding","IRS4","insulin receptor substrate 4","O","160 kDa phosphotyrosine protein|phosphop"
"6485",-1.56513907191353,-1.89809572658179,14.0106415821684,0.000181778932667003,1,"ENSG00000248339","RP11-717H13.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6486",-0.0158265143283013,-0.56885471490113,0.00171433937725851,0.96697336034455,1,"ENSG00000260057","LINC01571",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6487",0,-1.97480200150664,0,1,1,"ENSG00000233767","PSMA6P3",9606,100874510,"NULL","21","NULL","proteasome (prosome, macropain) subunit, alpha type, 6 pseudogene 3","pseudo","PSMA6P3","proteasome (prosome, macropain) subunit, alpha type, 6 pseudogene 3","O","NULL"
"6488",-1.74200056214702,-1.42429091949656,29.0329677909835,7.1156967734097e-08,0.000578221519807272,"ENSG00000277427","XXbac-BPG154L12.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6489",0,-1.97480200150664,0,1,1,"ENSG00000200645","RNU6-1210P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6490",-0.777920723532764,1.43180386950265,53.4277480502601,2.6828054451292e-13,2.38769684616499e-09,"ENSG00000157021","FAM92A1P1",9606,729073,"NULL","15","15q15.1","family with sequence similarity 92, member A2 (pseudogene)","pseudo","FAM92A1P1","family with sequence similarity 92, member A1 pseudogene 1","O","NULL"
"6491",-0.892031928397333,-1.24801936633391,12.5707066933649,0.000391840378566923,1,"ENSG00000224093","RP5-1033H22.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6492",0.482275441015367,6.98343431524989,63.3392837460203,1.73999411164637e-15,1.57921865573025e-11,"ENSG00000147789","ZNF7",9606,7553,"NULL","8","8q24","zinc finger protein 7","protein-coding","ZNF7","zinc finger protein 7","O","C2-H2 type zinc finger protein|Zinc fing"
"6493",-0.368247454713228,-1.8668647537631,0.779945978449632,0.377157662004914,1,"ENSG00000260256","AP001063.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6494",-0.369360215885931,-1.96947852656518,3.78941498210793,0.0515776724959557,1,"ENSG00000251999","SNORA31",9606,677814,"NULL","13","13q14.13","small nucleolar RNA, H/ACA box 31","snoRNA","SNORA31","small nucleolar RNA, H/ACA box 31","O","NULL"
"6495",0.443801293906765,9.56036914730681,34.8590431033259,3.54459367137433e-09,2.96717936230745e-05,"ENSG00000165637","VDAC2",9606,7417,"RP11-375G3.1","10","10q22","voltage-dependent anion channel 2","protein-coding","VDAC2","voltage-dependent anion channel 2","O","outer mitochondrial membrane protein por"
"6496",-0.190723518843612,6.79803876790158,9.27182667170121,0.00232705506208658,1,"ENSG00000089775","ZBTB25",9606,7597,"NULL","14","14q23-q24","zinc finger and BTB domain containing 25","protein-coding","ZBTB25","zinc finger and BTB domain containing 25","O","zinc finger and BTB domain-containing pr"
"6497",-0.368364522019935,-1.96961114682901,3.7882055584312,0.0516149552012671,1,"ENSG00000248978","RP11-98H4.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6498",0,-1.97480200150664,0,1,1,"ENSG00000250333","RP11-4O3.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6499",-0.218691228908485,-1.89421997407188,0.256454864938846,0.612566238665269,1,"ENSG00000254957","RP11-179A10.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6500",0.28084186007477,-1.28534340635669,0.817651749676969,0.365867634794454,1,"ENSG00000240132","ETF1P2",9606,6825,"NULL","7","7q36.1","eukaryotic translation termination factor 1 pseudogene 2","pseudo","ETF1P2","eukaryotic translation termination factor 1 pseudogene 2","O","NULL"
"6501",2.4992541470796,-1.19462689121029,20.2023481297285,6.9667366985093e-06,0.0533303694270887,"ENSG00000240231","RPS27P29",9606,100132291,"NULL","19","19p12","ribosomal protein S27 pseudogene 29","pseudo","RPS27P29","ribosomal protein S27 pseudogene 29","O","NULL"
"6502",-1.70347143606823,3.17460837038435,67.5194577551496,2.08618045719155e-16,1.90739479201023e-12,"ENSG00000240207","RP11-379F4.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6503",0,-1.97480200150664,0,1,1,"ENSG00000206842","RNU6-413P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6504",0,-1.97480200150664,0,1,1,"ENSG00000221220","AL035045.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6505",0.984837886200287,6.6576744173179,25.2497349023456,5.03664921639624e-07,0.00400413612703501,"ENSG00000166482","MFAP4",9606,4239,"NULL","17","17p11.2","microfibrillar-associated protein 4","protein-coding","MFAP4","microfibrillar-associated protein 4","O","microfibril-associated glycoprotein 4"
"6506",0.231074140986408,0.253482908840495,1.91890288881061,0.165977655663695,1,"ENSG00000232445","RP11-132A1.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6507",0.452641325014325,-1.50587797663398,0.12797565433177,0.72054025281342,1,"ENSG00000245385","RP11-334E6.10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6508",0.323084644513646,2.55616506552377,3.61373845829542,0.0573041672787291,1,"ENSG00000169684","CHRNA5",9606,1138,"NULL","15","15q24","cholinergic receptor, nicotinic, alpha 5 (neuronal)","protein-coding","CHRNA5","cholinergic receptor, nicotinic, alpha 5 (neuronal)","O","Cholinergic receptor, neuronal nicotinic"
"6509",-1.16251196029258,0.283346432892641,35.7501105538018,2.24319239646018e-09,1.88517888998514e-05,"ENSG00000242150","RP11-134G8.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6510",0.0696071323606053,8.31035698618692,0.742030968386644,0.389011062278815,1,"ENSG00000242485","MRPL20",9606,55052,"hCG_20417","1","1p36.3-p36.2","mitochondrial ribosomal protein L20","protein-coding","MRPL20","mitochondrial ribosomal protein L20","O","39S ribosomal protein L20, mitochondrial"
"6511",-0.573588793441847,-1.94089426367517,2.37954110304524,0.122933654401485,1,"ENSG00000223492","RP11-15M15.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6512",-0.258685603371216,3.92518248650643,5.11668083105403,0.0236969003044607,1,"ENSG00000226124","FTCDNL1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6513",0,-1.97480200150664,0,1,1,"ENSG00000207082","RNU6-171P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6514",-0.257820568342042,7.69138213956255,18.3353288635051,1.85239954310107e-05,0.139448637604648,"ENSG00000162869","PPP1R21",9606,129285,"NULL","2","2p16.3","protein phosphatase 1, regulatory subunit 21","protein-coding","PPP1R21","protein phosphatase 1, regulatory subunit 21","O","KLRAQ motif containing 1|KLRAQ motif-con"
"6515",1.06781999072033,3.36228669316272,52.0278734611495,5.4718355392394e-13,4.85734840818281e-09,"ENSG00000159905","ZNF221",9606,7638,"NULL","19","19q13.2","zinc finger protein 221","protein-coding","ZNF221","zinc finger protein 221","O","NULL"
"6516",-0.171325485163937,-1.7446288303346,0.20162850973054,0.65340955853061,1,"ENSG00000233661","SPIN4-AS1",9606,100874033,"NULL","X","NULL","SPIN4 antisense RNA 1","miscRNA","SPIN4-AS1","SPIN4 antisense RNA 1","O","NULL"
"6517",-0.131668301957346,8.39460958448327,1.70204784421941,0.192020381380264,1,"ENSG00000108852","MPP2",9606,4355,"NULL","17","17q12-q21","membrane protein, palmitoylated 2 (MAGUK p55 subfamily member 2)","protein-coding","MPP2","membrane protein, palmitoylated 2 (MAGUK p55 subfamily member 2)","O","MAGUK p55 subfamily member 2|discs large"
"6518",0,-1.97480200150664,0,1,1,"ENSG00000242399","RPS20P23",9606,100271089,"NULL","8","8q22.3","ribosomal protein S20 pseudogene 23","pseudo","RPS20P23","ribosomal protein S20 pseudogene 23","O","NULL"
"6519",-0.224731108657916,-1.84829989407947,0.262451755296624,0.608440747477287,1,"ENSG00000225272","RP11-466F5.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6520",-0.179199514616288,-1.93602038123181,0.188010978248187,0.664577244458051,1,"ENSG00000232690","HSPE1P9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6521",0.055794034220948,-1.72124116911861,0.0235212609000541,0.878109319084368,1,"ENSG00000223198","RNU2-22P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6522",-0.918834901556848,2.91834599600481,31.7540320607081,1.74985608309072e-08,0.000144345628294153,"ENSG00000173868","PHOSPHO1",9606,162466,"NULL","17","17q21.32","phosphatase, orphan 1","protein-coding","PHOSPHO1","phosphatase, orphan 1","O","phosphoethanolamine/phosphocholine phosp"
"6523",-0.149814047868115,-1.83947202317299,0.116188855378283,0.733205317032659,1,"ENSG00000279889","RP11-451N19.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6524",0.640547702740006,6.33281293085058,80.7711968754676,2.5342500940643e-19,2.35609231245158e-15,"ENSG00000164815","ORC5",9606,5001,"NULL","7","7q22.1","origin recognition complex, subunit 5","protein-coding","ORC5","origin recognition complex, subunit 5","O","origin recognition complex subunit 5"
"6525",-1.43250850211349,-1.55590843499059,21.4636728385439,3.60595580586243e-06,0.0279028860257634,"ENSG00000255418","RP11-266A24.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6526",0.300601997301296,6.59280422726363,11.337516407275,0.000759568384150889,1,"ENSG00000025434","NR1H3",9606,10062,"NULL","11","11p11.2","nuclear receptor subfamily 1, group H, member 3","protein-coding","NR1H3","nuclear receptor subfamily 1, group H, member 3","O","liver X nuclear receptor alpha variant 1"
"6527",0,-1.97480200150664,0,1,1,"ENSG00000199704","SNORD115-29",9606,100033803,"NULL","15","15q11.2","small nucleolar RNA, C/D box 115-29","snoRNA","SNORD115-29","small nucleolar RNA, C/D box 115-29","O","NULL"
"6528",-0.981870528642554,3.25234302918894,36.8627597808387,1.26743873086941e-09,1.06921131336143e-05,"ENSG00000213648","SULT1A4",9606,445329,"NULL","16","NULL","sulfotransferase family, cytosolic, 1A, phenol-preferring, member 4","protein-coding","SULT1A4","sulfotransferase family, cytosolic, 1A, phenol-preferring, member 4","O","aryl sulfotransferase 1A3/1A4|catecholam"
"6529",1.4228212073159,4.95645446866308,63.749663326231,1.41277704449516e-15,1.28379050033275e-11,"ENSG00000119969","HELLS",9606,3070,"Nbla10143","10","10q24.2","helicase, lymphoid-specific","protein-coding","HELLS","helicase, lymphoid-specific","O","SWI/SNF2-related matrix-associated actin"
"6530",0,-1.97480200150664,0,1,1,"ENSG00000229082","OR5AW1P",9606,81076,"NULL","X","Xq26.2","olfactory receptor, family 5, subfamily AW, member 1 pseudogene","pseudo","OR5AW1P","olfactory receptor, family 5, subfamily AW, member 1 pseudogene","O","NULL"
"6531",0.0991926556033655,2.1750434014494,0.53784415062978,0.463327556102393,1,"ENSG00000261819","RP11-680G24.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6532",-1.69712266204065,1.64365995858881,23.5807239114555,1.19781453459402e-06,0.00941602005644361,"ENSG00000167754","KLK5",9606,25818,"UNQ570/PRO1132","19","19q13.33","kallikrein-related peptidase 5","protein-coding","KLK5","kallikrein-related peptidase 5","O","kallikrein 5|kallikrein-5|kallikrein-lik"
"6533",0,-1.97480200150664,0,1,1,"ENSG00000251912","AL954742.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6534",0.0722206696817939,-1.97103295807729,0.323991588854616,0.569218662970328,1,"ENSG00000248139","CUL4AP1",9606,100129008,"NULL","4","4q26","cullin 4A pseudogene 1","pseudo","CUL4AP1","cullin 4A pseudogene 1","O","NULL"
"6535",0,-1.97480200150664,0,1,1,"ENSG00000264076","AL158040.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6536",-0.698514316262061,-1.94641601201657,3.97621269593544,0.0461472127694143,1,"ENSG00000260247","SUB1P4",9606,100288661,"NULL","16","16p12.2","SUB1 homolog (S. cerevisiae) pseudogene 4","pseudo","SUB1P4","SUB1 homolog (S. cerevisiae) pseudogene 4","O","NULL"
"6537",0.300603534539257,7.09761151030085,22.0304414526604,2.6836029981871e-06,0.0208676969139029,"ENSG00000178149","DALRD3",9606,55152,"NULL","3","3p21.31","DALR anticodon binding domain containing 3","protein-coding","DALRD3","DALR anticodon binding domain containing 3","O","DALR anticodon-binding domain-containing"
"6538",-0.337899064417127,-1.68460300718469,0.55743440488817,0.455295810722786,1,"ENSG00000258245","RP11-114H23.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6539",0.369569423234091,8.95081532513876,10.2401143094414,0.00137419071481854,1,"ENSG00000243156","MICAL3",9606,57553,"hCG_21531","22","22q11.21","microtubule associated monooxygenase, calponin and LIM domain containing 3","protein-coding","MICAL3","microtubule associated monooxygenase, calponin and LIM domain containing 3","O","flavoprotein oxidoreductase MICAL3|micro"
"6540",0.471110330912761,7.82158918391591,29.0517115310078,7.04718135820224e-08,0.000572794900794678,"ENSG00000163257","DCAF16",9606,54876,"NULL","4","4p15.31","DDB1 and CUL4 associated factor 16","protein-coding","DCAF16","DDB1 and CUL4 associated factor 16","O","DDB1- and CUL4-associated factor 16"
"6541",1.59271487637032,-1.7193121121441,11.6836678733424,0.000630511128784312,1,"ENSG00000261549","RP11-320A16.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6542",-0.478768159862745,1.8555489179579,9.09253774076208,0.00256654502261771,1,"ENSG00000270996","RP11-342K6.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6543",0.665474384339435,2.34769655177086,10.3425792321241,0.00129996238468734,1,"ENSG00000276203","ANKRD20A3",9606,441425,"NULL","9","9p12","ankyrin repeat domain 20 family, member A3","protein-coding","ANKRD20A3","ankyrin repeat domain 20 family, member A3","O","ankyrin repeat domain 20A-related|ankyri"
"6544",0,-1.97480200150664,0,1,1,"ENSG00000252309","AL391416.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6545",0.264387449600235,-1.96161362484393,1.28806787529457,0.2564043221492,1,"ENSG00000265733","SNORA74",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6546",0,-1.97480200150664,0,1,1,"ENSG00000202027","Y_RNA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6547",0.380671144074263,4.44460207496348,9.68992096619391,0.00185281509050932,1,"ENSG00000123810","B9D2",9606,80776,"NULL","19","19q13.2","B9 protein domain 2","protein-coding","B9D2","B9 protein domain 2","O","B9 domain-containing protein 2|MKS1-rela"
"6548",0,-1.97480200150664,0,1,1,"ENSG00000221409","AC068506.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6549",0.0186718507499631,8.25804226386634,0.0350656248874657,0.851458212743069,1,"ENSG00000115226","FNDC4",9606,64838,"UNQ6389/PRO21134","2","2p23.3","fibronectin type III domain containing 4","protein-coding","FNDC4","fibronectin type III domain containing 4","O","fibronectin type III domain-containing p"
"6550",0.888457151858974,-1.64289848438139,3.17600925245333,0.0747270321639955,1,"ENSG00000256025","CACNA1C-AS4",9606,100874234,"NULL","12","NULL","CACNA1C antisense RNA 4","miscRNA","CACNA1C-AS4","CACNA1C antisense RNA 4","O","NULL"
"6551",0,-1.97480200150664,0,1,1,"ENSG00000274494","MIR6832",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6552",-0.294142949592616,-1.86448791917187,0.284739960197868,0.59361117543764,1,"ENSG00000231238","LINC00349",9606,100874135,"NULL","13","NULL","long intergenic non-protein coding RNA 349","miscRNA","LINC00349","long intergenic non-protein coding RNA 349","O","NULL"
"6553",0.160990513751604,8.18119058595006,6.10320155244798,0.0134937199225732,1,"ENSG00000105856","HBP1",9606,26959,"NULL","7","7q22-q31","HMG-box transcription factor 1","protein-coding","HBP1","HMG-box transcription factor 1","O","HMG box transcription factor 1|HMG box-c"
"6554",0,-1.97480200150664,0,1,1,"ENSG00000206996","RNU6-842P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6555",-0.834979653153676,-1.95571427223973,7.145041806236,0.00751715219110468,1,"ENSG00000198678","OR5BS1P",9606,390313,"NULL","12","12q13.11","olfactory receptor, family 5, subfamily BS, member 1 pseudogene","pseudo","OR5BS1P","olfactory receptor, family 5, subfamily BS, member 1 pseudogene","O","NULL"
