"log2FoldChange","logCPM","LR","pvalue","padj","identifier","gene","chrom","strand","Symbol"
1.22775392790777,5.18229145097146,60.7611518987472,6.44370513270158e-15,5.82510943996223e-11,"ENSG00000138336","TET1","chr10","+","TET1"
-1.55837681640313,-0.444481090117614,62.0797808638894,3.29820528051145e-15,2.98850380467142e-11,"ENSG00000176716","OR10AB1P","chr11","+","OR10AB1P"
-1.04703607258733,1.27291268869492,29.319197362183,6.13845389290412e-08,0.000499557099336324,"ENSG00000099812","MISP","chr19","+","MISP"
1.57989173483697,-0.0156681089531229,40.5747582068519,1.89235512332232e-10,1.61928827902691e-06,"ENSG00000218208","RP11-367G18.2","chr6","+","RP11-367G18.2"
-1.72078258835805,-1.19547761711328,51.0841796565688,8.8488595125778e-13,7.83831975624142e-09,"ENSG00000229492","AC004019.10","chr22","+","AC004019.10"
2.98908016666375,-1.02621588163079,49.2308707044164,2.27541477039582e-12,2.00486795419576e-08,"ENSG00000267131","RP11-332H18.5","chr17","-","RP11-332H18.5"
3.13252110295368,3.28257856852191,30.1034526696679,4.09601316888875e-08,0.000334480435371455,"ENSG00000273275","RP11-474G23.2","chr2","+","RP11-474G23.2"
1.82572643848781,5.88281943570929,33.999042000826,5.51392141936995e-09,4.59971324803841e-05,"ENSG00000214338","SOGA3","chr6","-","SOGA3"
-2.3364784641399,0.411257141432433,226.051903954008,4.32900715389979e-51,4.29697250096093e-47,"ENSG00000180209","MYLPF","chr16","+","MYLPF"
1.77128495013048,1.48456918807455,66.7825941322185,3.0316314805988e-16,2.77000168382312e-12,"ENSG00000161133","USP41","chr22","-","USP41"
2.44619999426878,0.428612429242856,74.0719926918895,7.53194090620149e-18,6.95273465051459e-14,"ENSG00000270124","RP11-118F19.1","chr16","-","RP11-118F19.1"
-2.26245494184469,-1.47637536209393,68.0864862277779,1.56479414488105e-16,1.43147368373718e-12,"ENSG00000250329","KDELC1P1","chr5","+","KDELC1P1"
-1.10590946123805,2.63854937874606,59.5558599458463,1.18871657879918e-14,1.07210348241898e-10,"ENSG00000227533","SLC2A1-AS1","chr1","+","SLC2A1-AS1"
-1.79130510908856,2.11745599594588,47.9749876645528,4.31691225970619e-12,3.78722712544024e-08,"ENSG00000237941","KCNQ1DN","chr11","+","KCNQ1DN"
-1.66231122165413,5.24118464042765,46.199288094192,1.06815785640381e-11,9.30365492927716e-08,"ENSG00000175267","VWA3A","chr16","+","VWA3A"
-1.62626245757177,-0.943514996584788,44.3717429946349,2.71578878389315e-11,2.3562183489057e-07,"ENSG00000175749","EIF3KP1","chr5","+","EIF3KP1"
1.93544232741073,5.29786143060993,84.0772825163597,4.75806811331441e-20,4.44213239059033e-16,"ENSG00000134595","SOX3","chrX","-","SOX3"
1.12849566655742,7.43493412342012,221.389006330515,4.50204806690695e-50,4.4660316823717e-46,"ENSG00000167720","SRR","chr17","+","SRR"
-1.18856331295356,-0.945974601766012,31.3827428826643,2.11855575345988e-08,0.000174314767394679,"ENSG00000259592","PRELID1P4","chr15","-","PRELID1P4"
-1.8922273114226,-0.807112077555001,38.6427420019054,5.08921525038056e-10,4.32176159062317e-06,"ENSG00000232057","AC093390.1","chr2","+","AC093390.1"
-2.78560616232366,-1.63180797771712,48.7540459615089,2.90159361286313e-12,2.55282206059698e-08,"ENSG00000167916","KRT24","chr17","-","KRT24"
-1.39251268475357,-1.03104408886165,41.5424540374331,1.15338817302744e-10,9.89607052457543e-07,"ENSG00000235076","GAPDHP52","chr13","+","GAPDHP52"
1.51468588702655,0.625763462800082,36.660471435138,1.40601721842202e-09,1.18485070996424e-05,"ENSG00000230251","PHBP4","chr2","+","PHBP4"
-2.05519301765518,0.198383519634998,105.210619712645,1.09819736956955e-24,1.04702137214761e-20,"ENSG00000215347","SLC25A5P1","chr22","-","SLC25A5P1"
-2.36290629925279,1.1935081519709,54.1102622629799,1.8954870898179e-13,1.69039538669961e-09,"ENSG00000116014","KISS1R","chr19","+","KISS1R"
-2.15060046912347,7.78528612187817,179.703111832402,5.62656496663146e-41,5.53710258366202e-37,"ENSG00000154734","ADAMTS1","chr21","-","ADAMTS1"
2.9404043992046,0.584393184735903,166.718450223404,3.85416003110274e-38,3.7813164065149e-34,"ENSG00000226781","TBCAP1","chrX","+","TBCAP1"
-2.39289661147122,0.906839757737057,112.452655615295,2.84375116673136e-26,2.72801049424539e-22,"ENSG00000228392","RP11-343J18.1","chr9","-","RP11-343J18.1"
-3.57212260714143,-0.887858562071641,94.0344392130814,3.10081525690023e-22,2.92623935793674e-18,"ENSG00000231691","RP11-203F10.5","chr1","+","RP11-203F10.5"
-3.31642600536811,-0.219998839350689,186.720460992094,1.65278215031674e-42,1.6306348695025e-38,"ENSG00000231062","AC103563.9","chr2","-","AC103563.9"
-1.64507350731418,-1.05121601923399,36.2170736995595,1.76517275796597e-09,1.48592242765575e-05,"ENSG00000226468","AC018641.7","chr7","-","AC018641.7"
2.84185615179967,-1.27536649126263,31.2755190991353,2.23885091290852e-08,0.000184011156531951,"ENSG00000273585","RP11-14C10.5","chr15","-","RP11-14C10.5"
