"","highExpGenes"
"ENSG00000225689",FALSE
"ENSG00000225690",FALSE
"ENSG00000225693",FALSE
"ENSG00000225695",FALSE
"ENSG00000225697",TRUE
"ENSG00000225698",TRUE
"ENSG00000225701",FALSE
"ENSG00000225703",FALSE
"ENSG00000225704",FALSE
"ENSG00000225705",FALSE
"ENSG00000225706",FALSE
"ENSG00000225708",FALSE
"ENSG00000225710",FALSE
"ENSG00000225711",FALSE
"ENSG00000225712",FALSE
"ENSG00000225713",FALSE
"ENSG00000225715",FALSE
"ENSG00000225716",FALSE
"ENSG00000225718",FALSE
"ENSG00000225719",FALSE
"ENSG00000225720",FALSE
"ENSG00000225721",FALSE
"ENSG00000225722",FALSE
"ENSG00000225723",FALSE
"ENSG00000225724",FALSE
"ENSG00000225725",FALSE
"ENSG00000225726",FALSE
"ENSG00000225727",FALSE
"ENSG00000225728",FALSE
"ENSG00000225730",FALSE
"ENSG00000225731",FALSE
"ENSG00000225733",TRUE
"ENSG00000225735",FALSE
"ENSG00000225738",FALSE
"ENSG00000225739",FALSE
"ENSG00000225740",FALSE
"ENSG00000225741",FALSE
"ENSG00000225742",TRUE
"ENSG00000225744",FALSE
"ENSG00000225745",FALSE
"ENSG00000225746",FALSE
"ENSG00000225750",FALSE
"ENSG00000225751",FALSE
"ENSG00000225752",FALSE
"ENSG00000225755",FALSE
"ENSG00000225756",TRUE
"ENSG00000225758",FALSE
"ENSG00000225759",FALSE
"ENSG00000225760",FALSE
"ENSG00000225761",FALSE
"ENSG00000225762",FALSE
"ENSG00000225764",FALSE
"ENSG00000225765",FALSE
"ENSG00000225766",FALSE
"ENSG00000225767",FALSE
"ENSG00000225768",FALSE
"ENSG00000225769",FALSE
"ENSG00000225770",FALSE
"ENSG00000225774",FALSE
"ENSG00000225775",FALSE
"ENSG00000225777",FALSE
"ENSG00000225778",FALSE
"ENSG00000225779",FALSE
"ENSG00000225781",FALSE
"ENSG00000225783",TRUE
"ENSG00000225785",FALSE
"ENSG00000225787",FALSE
"ENSG00000225790",FALSE
"ENSG00000225791",TRUE
"ENSG00000225792",FALSE
"ENSG00000225793",FALSE
"ENSG00000225794",FALSE
"ENSG00000225795",FALSE
"ENSG00000225796",FALSE
"ENSG00000225797",FALSE
"ENSG00000225798",FALSE
"ENSG00000225801",FALSE
"ENSG00000225802",FALSE
"ENSG00000225803",FALSE
"ENSG00000225805",FALSE
"ENSG00000225806",FALSE
"ENSG00000225807",FALSE
"ENSG00000225808",FALSE
"ENSG00000225809",FALSE
"ENSG00000225811",FALSE
"ENSG00000225813",FALSE
"ENSG00000225814",FALSE
"ENSG00000225815",FALSE
"ENSG00000225816",FALSE
"ENSG00000225818",FALSE
"ENSG00000225819",FALSE
"ENSG00000225822",FALSE
"ENSG00000225823",FALSE
"ENSG00000225825",FALSE
"ENSG00000225826",FALSE
"ENSG00000225827",FALSE
"ENSG00000225828",TRUE
"ENSG00000225830",TRUE
"ENSG00000225831",FALSE
"ENSG00000225832",FALSE
"ENSG00000225833",FALSE
"ENSG00000225836",FALSE
"ENSG00000225839",FALSE
"ENSG00000225840",FALSE
"ENSG00000225842",FALSE
"ENSG00000225843",FALSE
"ENSG00000225846",FALSE
"ENSG00000225849",FALSE
"ENSG00000225850",FALSE
"ENSG00000225851",FALSE
"ENSG00000225854",FALSE
"ENSG00000225855",TRUE
"ENSG00000225856",FALSE
"ENSG00000225857",FALSE
"ENSG00000225858",FALSE
"ENSG00000225860",FALSE
"ENSG00000225864",FALSE
"ENSG00000225867",FALSE
"ENSG00000225868",FALSE
"ENSG00000225869",FALSE
"ENSG00000225870",FALSE
"ENSG00000225871",TRUE
"ENSG00000225872",FALSE
"ENSG00000225873",FALSE
"ENSG00000225876",FALSE
"ENSG00000225877",FALSE
"ENSG00000225878",FALSE
"ENSG00000225879",FALSE
"ENSG00000225880",TRUE
"ENSG00000225881",FALSE
"ENSG00000225882",FALSE
"ENSG00000225883",FALSE
"ENSG00000225884",FALSE
"ENSG00000225885",FALSE
"ENSG00000225886",FALSE
"ENSG00000225889",TRUE
"ENSG00000225891",FALSE
"ENSG00000225892",TRUE
"ENSG00000225893",FALSE
"ENSG00000225895",FALSE
"ENSG00000225896",FALSE
"ENSG00000225898",FALSE
"ENSG00000225899",FALSE
"ENSG00000225900",FALSE
"ENSG00000225901",FALSE
"ENSG00000225903",FALSE
"ENSG00000225904",FALSE
"ENSG00000225905",FALSE
"ENSG00000225906",FALSE
"ENSG00000225907",FALSE
"ENSG00000225911",FALSE
"ENSG00000225912",FALSE
"ENSG00000225913",FALSE
"ENSG00000225914",FALSE
"ENSG00000225916",FALSE
"ENSG00000225918",FALSE
"ENSG00000225919",FALSE
"ENSG00000225920",FALSE
"ENSG00000225921",TRUE
"ENSG00000225922",FALSE
"ENSG00000225923",FALSE
"ENSG00000225924",FALSE
"ENSG00000225925",FALSE
"ENSG00000225928",FALSE
"ENSG00000225929",FALSE
"ENSG00000225930",FALSE
"ENSG00000225931",FALSE
"ENSG00000225932",TRUE
"ENSG00000225933",FALSE
"ENSG00000225934",FALSE
"ENSG00000225935",FALSE
"ENSG00000225936",FALSE
"ENSG00000225937",FALSE
"ENSG00000225938",FALSE
"ENSG00000225940",FALSE
"ENSG00000225942",FALSE
"ENSG00000225943",FALSE
"ENSG00000225944",FALSE
"ENSG00000225945",FALSE
"ENSG00000225947",FALSE
"ENSG00000225948",FALSE
"ENSG00000225949",FALSE
"ENSG00000225950",TRUE
"ENSG00000225951",FALSE
"ENSG00000225952",FALSE
"ENSG00000225953",FALSE
"ENSG00000225956",FALSE
"ENSG00000225957",FALSE
"ENSG00000225959",FALSE
"ENSG00000225960",FALSE
"ENSG00000225963",TRUE
"ENSG00000225964",FALSE
"ENSG00000225965",FALSE
"ENSG00000225968",TRUE
"ENSG00000225969",TRUE
"ENSG00000225970",FALSE
"ENSG00000225971",FALSE
"ENSG00000225972",TRUE
"ENSG00000225973",TRUE
"ENSG00000225974",FALSE
"ENSG00000225975",FALSE
"ENSG00000225976",FALSE
"ENSG00000225978",FALSE
"ENSG00000225979",FALSE
"ENSG00000225980",FALSE
"ENSG00000225981",FALSE
"ENSG00000225982",FALSE
"ENSG00000225984",FALSE
"ENSG00000225986",TRUE
"ENSG00000225988",FALSE
"ENSG00000225990",FALSE
"ENSG00000225991",FALSE
"ENSG00000225992",FALSE
"ENSG00000225997",FALSE
"ENSG00000225999",FALSE
"ENSG00000226002",FALSE
"ENSG00000226003",FALSE
"ENSG00000226004",FALSE
"ENSG00000226005",FALSE
"ENSG00000226007",FALSE
"ENSG00000226008",FALSE
"ENSG00000226009",FALSE
"ENSG00000226010",FALSE
"ENSG00000226011",FALSE
"ENSG00000226012",FALSE
"ENSG00000226013",FALSE
"ENSG00000226014",FALSE
"ENSG00000226015",TRUE
"ENSG00000226016",FALSE
"ENSG00000226017",FALSE
"ENSG00000226020",FALSE
"ENSG00000226022",FALSE
"ENSG00000226023",FALSE
"ENSG00000226024",FALSE
"ENSG00000226025",FALSE
"ENSG00000226026",FALSE
"ENSG00000226028",FALSE
"ENSG00000226029",TRUE
"ENSG00000226030",FALSE
"ENSG00000226031",FALSE
"ENSG00000226032",FALSE
"ENSG00000226034",FALSE
"ENSG00000226036",FALSE
"ENSG00000226037",FALSE
"ENSG00000226038",FALSE
"ENSG00000226040",FALSE
"ENSG00000226041",FALSE
"ENSG00000226042",FALSE
"ENSG00000226043",FALSE
"ENSG00000226045",FALSE
"ENSG00000226046",FALSE
"ENSG00000226047",FALSE
"ENSG00000226048",FALSE
"ENSG00000226049",FALSE
"ENSG00000226051",FALSE
"ENSG00000226053",FALSE
"ENSG00000226054",FALSE
"ENSG00000226055",FALSE
"ENSG00000226056",FALSE
"ENSG00000226057",FALSE
"ENSG00000226058",FALSE
"ENSG00000226059",FALSE
"ENSG00000226061",FALSE
"ENSG00000226063",FALSE
"ENSG00000226064",FALSE
"ENSG00000226065",TRUE
"ENSG00000226066",FALSE
"ENSG00000226067",TRUE
"ENSG00000226068",FALSE
"ENSG00000226070",FALSE
"ENSG00000226072",FALSE
"ENSG00000226074",FALSE
"ENSG00000226075",FALSE
"ENSG00000226078",FALSE
"ENSG00000226079",FALSE
"ENSG00000226080",FALSE
"ENSG00000226081",FALSE
"ENSG00000226082",FALSE
"ENSG00000226083",FALSE
"ENSG00000226084",TRUE
"ENSG00000226085",TRUE
"ENSG00000226086",FALSE
"ENSG00000226087",FALSE
"ENSG00000226088",FALSE
"ENSG00000226089",FALSE
"ENSG00000226091",FALSE
"ENSG00000226092",FALSE
"ENSG00000226093",FALSE
"ENSG00000226094",FALSE
"ENSG00000226096",FALSE
"ENSG00000226097",FALSE
"ENSG00000226098",FALSE
"ENSG00000226101",FALSE
"ENSG00000226102",FALSE
"ENSG00000226107",FALSE
"ENSG00000226108",FALSE
"ENSG00000226110",FALSE
"ENSG00000226112",FALSE
"ENSG00000226113",FALSE
"ENSG00000226114",FALSE
"ENSG00000226115",FALSE
"ENSG00000226116",FALSE
"ENSG00000226117",FALSE
"ENSG00000226118",FALSE
"ENSG00000226119",FALSE
"ENSG00000226121",TRUE
"ENSG00000226122",FALSE
"ENSG00000226124",TRUE
"ENSG00000226125",FALSE
"ENSG00000226126",FALSE
"ENSG00000226128",FALSE
"ENSG00000226130",FALSE
"ENSG00000226131",FALSE
"ENSG00000226132",FALSE
"ENSG00000226133",FALSE
"ENSG00000226134",FALSE
"ENSG00000226137",TRUE
"ENSG00000226138",FALSE
"ENSG00000226140",FALSE
"ENSG00000226141",FALSE
"ENSG00000226142",FALSE
"ENSG00000226143",FALSE
"ENSG00000226144",FALSE
"ENSG00000226145",FALSE
"ENSG00000226147",FALSE
"ENSG00000226148",FALSE
"ENSG00000226149",FALSE
"ENSG00000226153",FALSE
"ENSG00000226155",FALSE
"ENSG00000226156",FALSE
"ENSG00000226157",FALSE
"ENSG00000226158",FALSE
"ENSG00000226159",FALSE
"ENSG00000226160",FALSE
"ENSG00000226161",FALSE
"ENSG00000226163",FALSE
"ENSG00000226164",FALSE
"ENSG00000226166",FALSE
"ENSG00000226167",FALSE
"ENSG00000226168",FALSE
"ENSG00000226169",FALSE
"ENSG00000226172",FALSE
"ENSG00000226174",TRUE
"ENSG00000226179",FALSE
"ENSG00000226180",FALSE
"ENSG00000226181",FALSE
"ENSG00000226183",FALSE
"ENSG00000226185",FALSE
"ENSG00000226186",FALSE
"ENSG00000226188",FALSE
"ENSG00000226191",FALSE
"ENSG00000226193",FALSE
"ENSG00000226194",FALSE
"ENSG00000226196",FALSE
"ENSG00000226197",TRUE
"ENSG00000226199",FALSE
"ENSG00000226200",TRUE
"ENSG00000226202",FALSE
"ENSG00000226203",FALSE
"ENSG00000226204",FALSE
"ENSG00000226205",FALSE
"ENSG00000226206",FALSE
"ENSG00000226207",FALSE
"ENSG00000226208",FALSE
"ENSG00000226209",FALSE
"ENSG00000226210",TRUE
"ENSG00000226211",FALSE
"ENSG00000226212",FALSE
"ENSG00000226213",FALSE
"ENSG00000226216",FALSE
"ENSG00000226217",FALSE
"ENSG00000226218",FALSE
"ENSG00000226220",FALSE
"ENSG00000226221",TRUE
"ENSG00000226222",FALSE
"ENSG00000226223",FALSE
"ENSG00000226226",FALSE
"ENSG00000226229",FALSE
"ENSG00000226230",FALSE
"ENSG00000226232",TRUE
"ENSG00000226233",FALSE
"ENSG00000226234",FALSE
"ENSG00000226235",FALSE
"ENSG00000226237",TRUE
"ENSG00000226238",FALSE
"ENSG00000226239",FALSE
"ENSG00000226240",FALSE
"ENSG00000226241",FALSE
"ENSG00000226242",FALSE
"ENSG00000226243",FALSE
"ENSG00000226245",FALSE
"ENSG00000226246",FALSE
"ENSG00000226247",FALSE
"ENSG00000226249",FALSE
"ENSG00000226250",FALSE
"ENSG00000226251",FALSE
"ENSG00000226252",FALSE
"ENSG00000226253",FALSE
"ENSG00000226254",FALSE
"ENSG00000226255",FALSE
"ENSG00000226258",FALSE
"ENSG00000226259",TRUE
"ENSG00000226261",FALSE
"ENSG00000226262",FALSE
"ENSG00000226263",FALSE
"ENSG00000226266",FALSE
"ENSG00000226268",TRUE
"ENSG00000226270",FALSE
"ENSG00000226272",FALSE
"ENSG00000226273",FALSE
"ENSG00000226276",FALSE
"ENSG00000226277",FALSE
"ENSG00000226278",FALSE
"ENSG00000226279",FALSE
"ENSG00000226280",FALSE
"ENSG00000226281",FALSE
"ENSG00000226284",FALSE
"ENSG00000226285",FALSE
"ENSG00000226286",FALSE
"ENSG00000226287",TRUE
"ENSG00000226288",FALSE
"ENSG00000226289",FALSE
"ENSG00000226291",FALSE
"ENSG00000226292",FALSE
"ENSG00000226296",FALSE
"ENSG00000226297",FALSE
"ENSG00000226298",FALSE
"ENSG00000226299",FALSE
"ENSG00000226301",FALSE
"ENSG00000226302",FALSE
"ENSG00000226304",FALSE
"ENSG00000226306",FALSE
"ENSG00000226307",FALSE
"ENSG00000226308",FALSE
"ENSG00000226309",FALSE
"ENSG00000226310",FALSE
"ENSG00000226312",FALSE
"ENSG00000226313",FALSE
"ENSG00000226314",TRUE
"ENSG00000226317",FALSE
"ENSG00000226318",FALSE
"ENSG00000226320",FALSE
"ENSG00000226321",FALSE
"ENSG00000226323",FALSE
"ENSG00000226324",FALSE
"ENSG00000226327",FALSE
"ENSG00000226328",TRUE
"ENSG00000226329",FALSE
"ENSG00000226330",FALSE
"ENSG00000226331",FALSE
"ENSG00000226332",TRUE
"ENSG00000226334",FALSE
"ENSG00000226336",FALSE
"ENSG00000226337",FALSE
"ENSG00000226338",FALSE
"ENSG00000226339",FALSE
"ENSG00000226340",FALSE
"ENSG00000226341",FALSE
"ENSG00000226342",FALSE
"ENSG00000226344",FALSE
"ENSG00000226345",FALSE
"ENSG00000226348",FALSE
"ENSG00000226349",FALSE
"ENSG00000226352",FALSE
"ENSG00000226353",FALSE
"ENSG00000226355",FALSE
"ENSG00000226356",FALSE
"ENSG00000226358",FALSE
"ENSG00000226359",FALSE
"ENSG00000226360",TRUE
"ENSG00000226361",FALSE
"ENSG00000226362",FALSE
"ENSG00000226363",TRUE
"ENSG00000226364",FALSE
"ENSG00000226366",FALSE
"ENSG00000226367",FALSE
"ENSG00000226369",FALSE
"ENSG00000226370",FALSE
"ENSG00000226372",FALSE
"ENSG00000226374",FALSE
"ENSG00000226375",FALSE
"ENSG00000226376",FALSE
"ENSG00000226377",FALSE
"ENSG00000226380",TRUE
"ENSG00000226383",TRUE
"ENSG00000226386",FALSE
"ENSG00000226387",FALSE
"ENSG00000226388",FALSE
"ENSG00000226389",FALSE
"ENSG00000226390",FALSE
"ENSG00000226392",FALSE
"ENSG00000226393",FALSE
"ENSG00000226394",FALSE
"ENSG00000226395",FALSE
"ENSG00000226396",FALSE
"ENSG00000226397",FALSE
"ENSG00000226398",FALSE
"ENSG00000226400",FALSE
"ENSG00000226401",FALSE
"ENSG00000226403",FALSE
"ENSG00000226405",FALSE
"ENSG00000226406",FALSE
"ENSG00000226407",FALSE
"ENSG00000226409",FALSE
"ENSG00000226410",FALSE
"ENSG00000226411",FALSE
"ENSG00000226412",FALSE
"ENSG00000226413",FALSE
"ENSG00000226414",FALSE
"ENSG00000226415",FALSE
"ENSG00000226416",FALSE
"ENSG00000226419",TRUE
"ENSG00000226420",FALSE
"ENSG00000226421",FALSE
"ENSG00000226423",FALSE
"ENSG00000226425",FALSE
"ENSG00000226426",FALSE
"ENSG00000226427",FALSE
"ENSG00000226428",FALSE
"ENSG00000226429",FALSE
"ENSG00000226430",FALSE
"ENSG00000226431",FALSE
"ENSG00000226432",FALSE
"ENSG00000226433",FALSE
"ENSG00000226434",FALSE
"ENSG00000226435",FALSE
"ENSG00000226436",FALSE
"ENSG00000226438",FALSE
"ENSG00000226439",FALSE
"ENSG00000226440",FALSE
"ENSG00000226441",FALSE
"ENSG00000226442",FALSE
"ENSG00000226443",FALSE
"ENSG00000226444",FALSE
"ENSG00000226445",FALSE
"ENSG00000226446",FALSE
"ENSG00000226447",FALSE
"ENSG00000226448",FALSE
"ENSG00000226449",FALSE
"ENSG00000226450",FALSE
"ENSG00000226453",FALSE
"ENSG00000226454",FALSE
"ENSG00000226455",FALSE
"ENSG00000226457",FALSE
"ENSG00000226461",FALSE
"ENSG00000226465",FALSE
"ENSG00000226466",FALSE
"ENSG00000226468",FALSE
"ENSG00000226469",FALSE
"ENSG00000226470",FALSE
"ENSG00000226471",TRUE
"ENSG00000226472",FALSE
"ENSG00000226473",FALSE
"ENSG00000226474",FALSE
"ENSG00000226476",FALSE
"ENSG00000226477",FALSE
"ENSG00000226478",FALSE
"ENSG00000226479",TRUE
"ENSG00000226480",FALSE
"ENSG00000226481",FALSE
"ENSG00000226482",FALSE
"ENSG00000226483",FALSE
"ENSG00000226484",FALSE
"ENSG00000226485",FALSE
"ENSG00000226486",FALSE
"ENSG00000226487",FALSE
"ENSG00000226488",FALSE
"ENSG00000226489",FALSE
"ENSG00000226490",FALSE
"ENSG00000226491",FALSE
"ENSG00000226493",FALSE
"ENSG00000226496",FALSE
"ENSG00000226497",FALSE
"ENSG00000226498",FALSE
"ENSG00000226499",FALSE
"ENSG00000226500",FALSE
"ENSG00000226501",FALSE
"ENSG00000226502",FALSE
"ENSG00000226504",FALSE
"ENSG00000226506",FALSE
"ENSG00000226507",FALSE
"ENSG00000226508",FALSE
"ENSG00000226509",FALSE
"ENSG00000226510",FALSE
"ENSG00000226515",FALSE
"ENSG00000226516",FALSE
"ENSG00000226519",FALSE
"ENSG00000226520",FALSE
"ENSG00000226521",FALSE
"ENSG00000226522",FALSE
"ENSG00000226523",FALSE
"ENSG00000226525",FALSE
"ENSG00000226526",FALSE
"ENSG00000226527",FALSE
"ENSG00000226529",FALSE
"ENSG00000226530",FALSE
"ENSG00000226532",FALSE
"ENSG00000226533",FALSE
"ENSG00000226534",FALSE
"ENSG00000226535",FALSE
"ENSG00000226536",FALSE
"ENSG00000226537",FALSE
"ENSG00000226539",FALSE
"ENSG00000226540",FALSE
"ENSG00000226541",FALSE
"ENSG00000226542",FALSE
"ENSG00000226543",FALSE
"ENSG00000226544",FALSE
"ENSG00000226545",FALSE
"ENSG00000226547",FALSE
"ENSG00000226548",FALSE
"ENSG00000226549",FALSE
"ENSG00000226552",FALSE
"ENSG00000226553",FALSE
"ENSG00000226554",FALSE
"ENSG00000226555",FALSE
"ENSG00000226556",FALSE
"ENSG00000226557",FALSE
"ENSG00000226558",FALSE
"ENSG00000226562",FALSE
"ENSG00000226564",TRUE
"ENSG00000226565",FALSE
"ENSG00000226566",FALSE
"ENSG00000226567",FALSE
"ENSG00000226570",FALSE
"ENSG00000226571",FALSE
"ENSG00000226572",FALSE
"ENSG00000226573",FALSE
"ENSG00000226576",FALSE
"ENSG00000226577",FALSE
"ENSG00000226578",FALSE
"ENSG00000226579",FALSE
"ENSG00000226580",FALSE
"ENSG00000226581",FALSE
"ENSG00000226582",FALSE
"ENSG00000226587",FALSE
"ENSG00000226590",FALSE
"ENSG00000226592",FALSE
"ENSG00000226594",FALSE
"ENSG00000226595",FALSE
"ENSG00000226597",FALSE
"ENSG00000226598",FALSE
"ENSG00000226599",FALSE
"ENSG00000226600",FALSE
"ENSG00000226601",FALSE
"ENSG00000226604",FALSE
"ENSG00000226605",FALSE
"ENSG00000226608",TRUE
"ENSG00000226609",FALSE
"ENSG00000226611",FALSE
"ENSG00000226616",FALSE
"ENSG00000226617",FALSE
"ENSG00000226619",FALSE
"ENSG00000226620",FALSE
"ENSG00000226621",FALSE
"ENSG00000226622",FALSE
"ENSG00000226624",FALSE
"ENSG00000226625",FALSE
"ENSG00000226626",FALSE
"ENSG00000226627",FALSE
"ENSG00000226629",FALSE
"ENSG00000226631",FALSE
"ENSG00000226632",FALSE
"ENSG00000226633",FALSE
"ENSG00000226636",FALSE
"ENSG00000226640",FALSE
"ENSG00000226641",FALSE
"ENSG00000226642",FALSE
"ENSG00000226643",FALSE
"ENSG00000226644",FALSE
"ENSG00000226645",FALSE
"ENSG00000226646",FALSE
"ENSG00000226647",FALSE
"ENSG00000226648",FALSE
"ENSG00000226649",FALSE
"ENSG00000226650",FALSE
"ENSG00000226652",FALSE
"ENSG00000226653",FALSE
"ENSG00000226655",FALSE
"ENSG00000226658",FALSE
"ENSG00000226659",FALSE
"ENSG00000226660",FALSE
"ENSG00000226661",FALSE
"ENSG00000226662",FALSE
"ENSG00000226663",FALSE
"ENSG00000226664",FALSE
"ENSG00000226665",FALSE
"ENSG00000226666",FALSE
"ENSG00000226668",FALSE
"ENSG00000226669",FALSE
"ENSG00000226670",FALSE
"ENSG00000226671",FALSE
"ENSG00000226673",FALSE
"ENSG00000226674",FALSE
"ENSG00000226676",FALSE
"ENSG00000226677",FALSE
"ENSG00000226679",FALSE
"ENSG00000226680",FALSE
"ENSG00000226681",FALSE
"ENSG00000226683",FALSE
"ENSG00000226684",FALSE
"ENSG00000226685",FALSE
"ENSG00000226686",FALSE
"ENSG00000226688",TRUE
"ENSG00000226690",FALSE
"ENSG00000226693",FALSE
"ENSG00000226694",FALSE
"ENSG00000226695",FALSE
"ENSG00000226696",TRUE
"ENSG00000226698",FALSE
"ENSG00000226699",FALSE
"ENSG00000226700",FALSE
"ENSG00000226701",FALSE
"ENSG00000226702",FALSE
"ENSG00000226703",FALSE
"ENSG00000226705",FALSE
"ENSG00000226706",FALSE
"ENSG00000226707",FALSE
"ENSG00000226708",FALSE
"ENSG00000226709",FALSE
"ENSG00000226711",TRUE
"ENSG00000226715",FALSE
"ENSG00000226716",FALSE
"ENSG00000226717",FALSE
"ENSG00000226718",FALSE
"ENSG00000226721",FALSE
"ENSG00000226722",FALSE
"ENSG00000226723",FALSE
"ENSG00000226724",FALSE
"ENSG00000226725",FALSE
"ENSG00000226726",FALSE
"ENSG00000226729",FALSE
"ENSG00000226733",FALSE
"ENSG00000226734",FALSE
"ENSG00000226738",FALSE
"ENSG00000226739",FALSE
"ENSG00000226741",FALSE
"ENSG00000226742",TRUE
"ENSG00000226744",FALSE
"ENSG00000226745",TRUE
"ENSG00000226746",FALSE
"ENSG00000226747",FALSE
"ENSG00000226750",FALSE
"ENSG00000226751",FALSE
"ENSG00000226752",TRUE
"ENSG00000226753",FALSE
"ENSG00000226754",TRUE
"ENSG00000226755",FALSE
"ENSG00000226756",FALSE
"ENSG00000226757",FALSE
"ENSG00000226758",FALSE
"ENSG00000226759",FALSE
"ENSG00000226761",FALSE
"ENSG00000226762",FALSE
"ENSG00000226763",TRUE
"ENSG00000226764",FALSE
"ENSG00000226765",FALSE
"ENSG00000226766",FALSE
"ENSG00000226767",FALSE
"ENSG00000226769",FALSE
"ENSG00000226770",FALSE
"ENSG00000226771",FALSE
"ENSG00000226772",FALSE
"ENSG00000226773",FALSE
"ENSG00000226774",FALSE
"ENSG00000226776",FALSE
"ENSG00000226777",TRUE
"ENSG00000226779",FALSE
"ENSG00000226780",FALSE
"ENSG00000226781",FALSE
"ENSG00000226782",FALSE
"ENSG00000226783",FALSE
"ENSG00000226784",FALSE
"ENSG00000226785",FALSE
"ENSG00000226786",FALSE
"ENSG00000226789",FALSE
"ENSG00000226790",FALSE
"ENSG00000226791",FALSE
"ENSG00000226792",FALSE
"ENSG00000226794",FALSE
"ENSG00000226797",FALSE
"ENSG00000226798",FALSE
"ENSG00000226800",FALSE
"ENSG00000226801",FALSE
"ENSG00000226802",FALSE
"ENSG00000226803",FALSE
"ENSG00000226804",FALSE
"ENSG00000226806",FALSE
"ENSG00000226807",FALSE
"ENSG00000226808",FALSE
"ENSG00000226810",FALSE
"ENSG00000226812",FALSE
"ENSG00000226813",FALSE
"ENSG00000226814",FALSE
"ENSG00000226816",FALSE
"ENSG00000226818",FALSE
"ENSG00000226819",FALSE
"ENSG00000226820",FALSE
"ENSG00000226822",FALSE
"ENSG00000226823",FALSE
"ENSG00000226824",FALSE
"ENSG00000226825",FALSE
"ENSG00000226827",FALSE
"ENSG00000226828",FALSE
"ENSG00000226829",FALSE
"ENSG00000226831",FALSE
"ENSG00000226833",TRUE
"ENSG00000226835",FALSE
"ENSG00000226836",FALSE
"ENSG00000226837",FALSE
"ENSG00000226838",FALSE
"ENSG00000226839",FALSE
"ENSG00000226840",FALSE
"ENSG00000226842",FALSE
"ENSG00000226843",FALSE
"ENSG00000226845",FALSE
"ENSG00000226846",FALSE
"ENSG00000226847",FALSE
"ENSG00000226849",TRUE
"ENSG00000226851",FALSE
"ENSG00000226853",FALSE
"ENSG00000226854",FALSE
"ENSG00000226855",FALSE
"ENSG00000226856",FALSE
"ENSG00000226857",FALSE
"ENSG00000226859",FALSE
"ENSG00000226860",FALSE
"ENSG00000226861",FALSE
"ENSG00000226862",FALSE
"ENSG00000226863",FALSE
"ENSG00000226864",FALSE
"ENSG00000226867",FALSE
"ENSG00000226868",FALSE
"ENSG00000226869",FALSE
"ENSG00000226870",FALSE
"ENSG00000226871",FALSE
"ENSG00000226872",FALSE
"ENSG00000226873",FALSE
"ENSG00000226874",FALSE
"ENSG00000226875",FALSE
"ENSG00000226876",FALSE
"ENSG00000226877",FALSE
"ENSG00000226878",FALSE
"ENSG00000226880",FALSE
"ENSG00000226881",FALSE
"ENSG00000226883",FALSE
"ENSG00000226884",FALSE
"ENSG00000226885",FALSE
"ENSG00000226886",FALSE
"ENSG00000226887",TRUE
"ENSG00000226888",FALSE
"ENSG00000226889",FALSE
"ENSG00000226890",FALSE
"ENSG00000226891",TRUE
"ENSG00000226899",FALSE
"ENSG00000226900",FALSE
"ENSG00000226902",FALSE
"ENSG00000226903",FALSE
"ENSG00000226904",FALSE
"ENSG00000226905",FALSE
"ENSG00000226906",FALSE
"ENSG00000226908",FALSE
"ENSG00000226912",FALSE
"ENSG00000226913",FALSE
"ENSG00000226915",FALSE
"ENSG00000226917",FALSE
"ENSG00000226918",FALSE
"ENSG00000226919",FALSE
"ENSG00000226920",FALSE
"ENSG00000226921",FALSE
"ENSG00000226925",FALSE
"ENSG00000226926",FALSE
"ENSG00000226927",FALSE
"ENSG00000226928",FALSE
"ENSG00000226929",FALSE
"ENSG00000226930",FALSE
"ENSG00000226933",FALSE
"ENSG00000226935",FALSE
"ENSG00000226937",FALSE
"ENSG00000226938",FALSE
"ENSG00000226939",FALSE
"ENSG00000226941",FALSE
"ENSG00000226942",FALSE
"ENSG00000226943",FALSE
"ENSG00000226944",FALSE
"ENSG00000226945",FALSE
"ENSG00000226946",FALSE
"ENSG00000226947",FALSE
"ENSG00000226948",FALSE
"ENSG00000226949",FALSE
"ENSG00000226950",TRUE
"ENSG00000226952",FALSE
"ENSG00000226953",FALSE
"ENSG00000226954",FALSE
"ENSG00000226955",FALSE
"ENSG00000226956",FALSE
"ENSG00000226957",FALSE
"ENSG00000226960",FALSE
"ENSG00000226961",FALSE
"ENSG00000226962",FALSE
"ENSG00000226963",FALSE
"ENSG00000226964",TRUE
"ENSG00000226965",FALSE
"ENSG00000226967",FALSE
"ENSG00000226968",FALSE
"ENSG00000226969",FALSE
"ENSG00000226970",FALSE
"ENSG00000226971",FALSE
"ENSG00000226972",FALSE
"ENSG00000226973",FALSE
"ENSG00000226975",FALSE
"ENSG00000226976",FALSE
"ENSG00000226977",FALSE
"ENSG00000226978",FALSE
"ENSG00000226979",FALSE
"ENSG00000226981",FALSE
"ENSG00000226982",FALSE
"ENSG00000226983",FALSE
"ENSG00000226984",FALSE
"ENSG00000226985",FALSE
"ENSG00000226986",FALSE
"ENSG00000226987",FALSE
"ENSG00000226989",FALSE
"ENSG00000226990",FALSE
"ENSG00000226991",FALSE
"ENSG00000226992",FALSE
"ENSG00000226994",FALSE
"ENSG00000226995",FALSE
"ENSG00000226996",FALSE
"ENSG00000226998",FALSE
"ENSG00000226999",FALSE
"ENSG00000227000",FALSE
